,Parameters,HO Group 1 Score,HO Group 2 Score,HO Group 3 Score,Mean CV Score,RankScore
248,"{'C': 1e-05, 'kernel': 'poly', 'gamma': 0.01, 'degree': 5}",0.2757544849103018,0.2708345833083338,0.26125045001800073,0.2692798394122121,33
249,"{'C': 1e-05, 'kernel': 'poly', 'gamma': 0.01, 'degree': 6}",0.27281454370912583,0.26693466130677385,0.26125045001800073,0.2669998850113001,37
250,"{'C': 1e-05, 'kernel': 'poly', 'gamma': 0.01, 'degree': 7}",0.2721545569088618,0.26759464810703787,0.2584303372134885,0.26605984740979605,41
251,"{'C': 1e-05, 'kernel': 'poly', 'gamma': 0.01, 'degree': 20}",0.26933461330773384,0.26807463850722985,0.2581903276131045,0.26519985980935606,43
252,"{'C': 0.0001, 'kernel': 'poly', 'gamma': 1e-08, 'degree': 2}",0.10217795644087119,0.10679786404271914,0.13956558262330493,0.11618046770229841,470
253,"{'C': 0.0001, 'kernel': 'poly', 'gamma': 1e-08, 'degree': 3}",0.10271794564108717,0.10109797804043918,0.09816392655706228,0.10065995007952955,496
254,"{'C': 0.0001, 'kernel': 'poly', 'gamma': 1e-08, 'degree': 4}",0.1009179816403672,0.14735705285894282,0.10134405376215048,0.11653969608715349,469
255,"{'C': 0.0001, 'kernel': 'poly', 'gamma': 1e-08, 'degree': 5}",0.10997780044399112,0.10157796844063119,0.10224408976359055,0.10459995288273762,486
256,"{'C': 0.0001, 'kernel': 'poly', 'gamma': 1e-08, 'degree': 6}",0.1004979900401992,0.0998980020399592,0.10236409456378255,0.10092002888131364,492
257,"{'C': 0.0001, 'kernel': 'poly', 'gamma': 1e-08, 'degree': 7}",0.1007979840403192,0.10469790604187916,0.10224408976359055,0.10257999328192964,490
258,"{'C': 0.0001, 'kernel': 'poly', 'gamma': 1e-08, 'degree': 20}",0.10121797564048719,0.09767804643907121,0.11142445697827913,0.10344015968594585,488
259,"{'C': 0.0001, 'kernel': 'poly', 'gamma': 1e-07, 'degree': 2}",0.15827683446331073,0.17039659206815863,0.15372614904596185,0.16079985852581039,406
260,"{'C': 0.0001, 'kernel': 'poly', 'gamma': 1e-07, 'degree': 3}",0.13199736005279894,0.16955660886782264,0.17910716428657147,0.16022037773573103,409
261,"{'C': 0.0001, 'kernel': 'poly', 'gamma': 1e-07, 'degree': 4}",0.14123717525649487,0.15641687166256674,0.10140405616224649,0.13301936769376935,449
262,"{'C': 0.0001, 'kernel': 'poly', 'gamma': 1e-07, 'degree': 5}",0.17027659446811064,0.15617687646247075,0.2015480619224769,0.17600051095101943,361
263,"{'C': 0.0001, 'kernel': 'poly', 'gamma': 1e-07, 'degree': 6}",0.18569628607427852,0.15539689206215876,0.17388695547821914,0.17166004453821881,373
264,"{'C': 0.0001, 'kernel': 'poly', 'gamma': 1e-07, 'degree': 7}",0.1496970060598788,0.125817483650327,0.17592703708148327,0.150480508930563,423
265,"{'C': 0.0001, 'kernel': 'poly', 'gamma': 1e-07, 'degree': 20}",0.125817483650327,0.11879762404751905,0.18156726269050763,0.14206079012945125,438
266,"{'C': 0.0001, 'kernel': 'poly', 'gamma': 1e-06, 'degree': 2}",0.21407571848563028,0.2109557808843823,0.20568822752910115,0.21023990896637126,251
267,"{'C': 0.0001, 'kernel': 'poly', 'gamma': 1e-06, 'degree': 3}",0.2123957520849583,0.15683686326273474,0.18924756990279612,0.18616006175016306,326
268,"{'C': 0.0001, 'kernel': 'poly', 'gamma': 1e-06, 'degree': 4}",0.22877542449151017,0.18317633647327053,0.20424816992679706,0.20539997696385925,269
269,"{'C': 0.0001, 'kernel': 'poly', 'gamma': 1e-06, 'degree': 5}",0.20855582888342233,0.20135597288054238,0.18654746189847593,0.19881975455414688,292
270,"{'C': 0.0001, 'kernel': 'poly', 'gamma': 1e-06, 'degree': 6}",0.21599568008639827,0.20447591048179037,0.22218888755550223,0.21422015937456362,232
271,"{'C': 0.0001, 'kernel': 'poly', 'gamma': 1e-06, 'degree': 7}",0.15515689686206277,0.1875562488750225,0.20514820592823713,0.18262045055510745,340
272,"{'C': 0.0001, 'kernel': 'poly', 'gamma': 1e-06, 'degree': 20}",0.19091618167636648,0.1870762584748305,0.19446777871114845,0.19082007295411516,314
273,"{'C': 0.0001, 'kernel': 'poly', 'gamma': 1e-05, 'degree': 2}",0.2248755024899502,0.1755564888702226,0.2326293051722069,0.21102043217745992,247
274,"{'C': 0.0001, 'kernel': 'poly', 'gamma': 1e-05, 'degree': 3}",0.21107577848443032,0.21479570408591828,0.22902916116644667,0.21830021457893176,206
275,"{'C': 0.0001, 'kernel': 'poly', 'gamma': 1e-05, 'degree': 4}",0.25007499850003,0.22913541729165415,0.20688827553102124,0.22869956377423514,155
276,"{'C': 0.0001, 'kernel': 'poly', 'gamma': 1e-05, 'degree': 5}",0.23069538609227816,0.22313553728925423,0.20106804272170886,0.2182996553677471,207
277,"{'C': 0.0001, 'kernel': 'poly', 'gamma': 1e-05, 'degree': 6}",0.22319553608927822,0.24551508969820604,0.22098883955358214,0.22989982178035548,149
278,"{'C': 0.0001, 'kernel': 'poly', 'gamma': 1e-05, 'degree': 7}",0.20081598368032638,0.17063658726825465,0.21600864034561382,0.19582040376473162,300
279,"{'C': 0.0001, 'kernel': 'poly', 'gamma': 1e-05, 'degree': 20}",0.21671566568668627,0.21599568008639827,0.19032761310452417,0.2076796529592029,258
280,"{'C': 0.0001, 'kernel': 'poly', 'gamma': 0.0001, 'degree': 2}",0.2249955000899982,0.24347513049739006,0.22074882995319814,0.22973982018019545,150
281,"{'C': 0.0001, 'kernel': 'poly', 'gamma': 0.0001, 'degree': 3}",0.2126957460850783,0.2102957940841183,0.23466938677547103,0.21922030898155587,203
282,"{'C': 0.0001, 'kernel': 'poly', 'gamma': 0.0001, 'degree': 4}",0.19103617927641448,0.21809563808723825,0.22776911076443057,0.21230030937602776,243
283,"{'C': 0.0001, 'kernel': 'poly', 'gamma': 0.0001, 'degree': 5}",0.2357352852942941,0.20789584208315834,0.21996879875195008,0.22119997537646752,196
284,"{'C': 0.0001, 'kernel': 'poly', 'gamma': 0.0001, 'degree': 6}",0.255054898902022,0.23027539449211015,0.19944797791911675,0.22825942377108296,157
285,"{'C': 0.0001, 'kernel': 'poly', 'gamma': 0.0001, 'degree': 7}",0.21053578928421432,0.21005579888402232,0.21846873874954997,0.21302010897259552,239
286,"{'C': 0.0001, 'kernel': 'poly', 'gamma': 0.0001, 'degree': 20}",0.2370552588948221,0.24425511489770205,0.1984879395175807,0.22659943777003497,163
287,"{'C': 0.0001, 'kernel': 'poly', 'gamma': 0.001, 'degree': 2}",0.26903461930761385,0.2840343193136137,0.28153126125045,0.2782000666238925,7
288,"{'C': 0.0001, 'kernel': 'poly', 'gamma': 0.001, 'degree': 3}",0.2841543169136617,0.28145437091258174,0.28225129005160204,0.2826199926259485,5
289,"{'C': 0.0001, 'kernel': 'poly', 'gamma': 0.001, 'degree': 4}",0.2696946061078778,0.29387412251754963,0.26623064922596906,0.27659979261713213,10
290,"{'C': 0.0001, 'kernel': 'poly', 'gamma': 0.001, 'degree': 5}",0.27779444411111776,0.29369412611747764,0.28981159246369853,0.2871000542307647,1
291,"{'C': 0.0001, 'kernel': 'poly', 'gamma': 0.001, 'degree': 6}",0.29315413691726167,0.2817543649127017,0.2748109924396976,0.2832398314232203,4
292,"{'C': 0.0001, 'kernel': 'poly', 'gamma': 0.001, 'degree': 7}",0.26777464450710986,0.27887442251154976,0.281411256450258,0.27602010782297254,11
293,"{'C': 0.0001, 'kernel': 'poly', 'gamma': 0.001, 'degree': 20}",0.2875742485150297,0.2862542749145017,0.2863914556582263,0.2867399930292526,2
294,"{'C': 0.0001, 'kernel': 'poly', 'gamma': 0.01, 'degree': 2}",0.2731745365092698,0.27641447171056577,0.2665306612264491,0.2720398898154282,15
295,"{'C': 0.0001, 'kernel': 'poly', 'gamma': 0.01, 'degree': 3}",0.2711945761084778,0.2736545269094618,0.265450618024721,0.2700999070142202,28
296,"{'C': 0.0001, 'kernel': 'poly', 'gamma': 0.01, 'degree': 4}",0.27041459170816584,0.2745545089098218,0.2641305652226089,0.26969988861353217,31
297,"{'C': 0.0001, 'kernel': 'poly', 'gamma': 0.01, 'degree': 5}",0.2735345293094138,0.2736545269094618,0.266050642025681,0.2710798994148522,22
298,"{'C': 0.0001, 'kernel': 'poly', 'gamma': 0.01, 'degree': 6}",0.2696946061078778,0.2740745185096298,0.265330613224529,0.2696999126140122,30
299,"{'C': 0.0001, 'kernel': 'poly', 'gamma': 0.01, 'degree': 7}",0.27053458930821384,0.2734745305093898,0.26293051722068883,0.26897987901276416,35
300,"{'C': 0.0001, 'kernel': 'poly', 'gamma': 0.01, 'degree': 20}",0.2721545569088618,0.2748545029099418,0.264790591623665,0.2705998838141562,24
301,"{'C': 0.001, 'kernel': 'poly', 'gamma': 1e-08, 'degree': 2}",0.1492170156596868,0.1006179876402472,0.1611664466578663,0.13700048331926676,441
302,"{'C': 0.001, 'kernel': 'poly', 'gamma': 1e-08, 'degree': 3}",0.09473810523789525,0.10817783644327114,0.17424696987879515,0.12572097051998718,459
303,"{'C': 0.001, 'kernel': 'poly', 'gamma': 1e-08, 'degree': 4}",0.10247795044099119,0.12671746565068698,0.1016440657626305,0.11027982728476955,475
304,"{'C': 0.001, 'kernel': 'poly', 'gamma': 1e-08, 'degree': 5}",0.10271794564108717,0.1621167576648467,0.14100564022560902,0.1352801145105143,447
305,"{'C': 0.001, 'kernel': 'poly', 'gamma': 1e-08, 'degree': 6}",0.13259734805303894,0.19541609167816643,0.09930397215888635,0.14243913729669724,437
306,"{'C': 0.001, 'kernel': 'poly', 'gamma': 1e-08, 'degree': 7}",0.13097738045239096,0.1006179876402472,0.09816392655706228,0.10991976488323348,477
307,"{'C': 0.001, 'kernel': 'poly', 'gamma': 1e-08, 'degree': 20}",0.12683746325073497,0.1008579828403432,0.10230409216368655,0.10999984608492157,476
308,"{'C': 0.001, 'kernel': 'poly', 'gamma': 1e-07, 'degree': 2}",0.17591648167036658,0.18215635687286255,0.15366614664586584,0.17057966172969832,381
309,"{'C': 0.001, 'kernel': 'poly', 'gamma': 1e-07, 'degree': 3}",0.19787604247915042,0.10211795764084718,0.14580583223328933,0.1485999441177623,426
310,"{'C': 0.001, 'kernel': 'poly', 'gamma': 1e-07, 'degree': 4}",0.21563568728625426,0.10073798524029519,0.16044641785671426,0.15894003012775457,411
311,"{'C': 0.001, 'kernel': 'poly', 'gamma': 1e-07, 'degree': 5}",0.11591768164636708,0.2000359992800144,0.1767070682827313,0.16422024973637092,398
312,"{'C': 0.001, 'kernel': 'poly', 'gamma': 1e-07, 'degree': 6}",0.20555588888222234,0.15605687886242275,0.15516620664826594,0.17225965813097036,372
313,"{'C': 0.001, 'kernel': 'poly', 'gamma': 1e-07, 'degree': 7}",0.1866562668746625,0.1603767924641507,0.1969878795151806,0.18134031295133127,342
314,"{'C': 0.001, 'kernel': 'poly', 'gamma': 1e-07, 'degree': 20}",0.1135777284454311,0.2156956860862783,0.16374654986199447,0.16433998813123463,397
315,"{'C': 0.001, 'kernel': 'poly', 'gamma': 1e-06, 'degree': 2}",0.2022559548809024,0.23003539929201416,0.24354974198967957,0.22528036538753204,173
316,"{'C': 0.001, 'kernel': 'poly', 'gamma': 1e-06, 'degree': 3}",0.2368752624947501,0.23159536809263814,0.24138965558622344,0.23662009539120388,131
317,"{'C': 0.001, 'kernel': 'poly', 'gamma': 1e-06, 'degree': 4}",0.23537529249415012,0.2006359872802544,0.1670466818672747,0.2010193205472264,283
318,"{'C': 0.001, 'kernel': 'poly', 'gamma': 1e-06, 'degree': 5}",0.21491570168596627,0.24947501049979,0.23520940837633506,0.23320004018736376,140
319,"{'C': 0.001, 'kernel': 'poly', 'gamma': 1e-06, 'degree': 6}",0.24287514249715006,0.1759764804703906,0.2392295691827673,0.21936039738343596,202
320,"{'C': 0.001, 'kernel': 'poly', 'gamma': 1e-06, 'degree': 7}",0.2129957400851983,0.20603587928241435,0.1923676947077883,0.20379977135846702,274
321,"{'C': 0.001, 'kernel': 'poly', 'gamma': 1e-06, 'degree': 20}",0.20303593928121438,0.23201535969280615,0.234309372374895,0.22312022378297183,186
322,"{'C': 0.001, 'kernel': 'poly', 'gamma': 1e-05, 'degree': 2}",0.24125517489650208,0.22241555168896623,0.2422896915876635,0.23532013939104393,136
323,"{'C': 0.001, 'kernel': 'poly', 'gamma': 1e-05, 'degree': 3}",0.20273594528109437,0.2356152876942461,0.23472938917556702,0.22436020738363585,177
324,"{'C': 0.001, 'kernel': 'poly', 'gamma': 1e-05, 'degree': 4}",0.2400551988960221,0.24167516649667006,0.22842913716548663,0.2367198341860596,130
325,"{'C': 0.001, 'kernel': 'poly', 'gamma': 1e-05, 'degree': 5}",0.22019559608807823,0.251334973300534,0.20598823952958117,0.22583960297273112,168
326,"{'C': 0.001, 'kernel': 'poly', 'gamma': 1e-05, 'degree': 6}",0.24371512569748605,0.23183536329273416,0.23538941557662307,0.23697996818894776,128
327,"{'C': 0.001, 'kernel': 'poly', 'gamma': 1e-05, 'degree': 7}",0.24065518689626209,0.23987520249595007,0.2331093243729749,0.2378799045883957,126
328,"{'C': 0.001, 'kernel': 'poly', 'gamma': 1e-05, 'degree': 20}",0.24461510769784603,0.23897522049559008,0.2425297011880475,0.24204000979382786,106
329,"{'C': 0.001, 'kernel': 'poly', 'gamma': 0.0001, 'degree': 2}",0.23135537289254215,0.24425511489770205,0.25219008760350414,0.24260019179791611,100
330,"{'C': 0.001, 'kernel': 'poly', 'gamma': 0.0001, 'degree': 3}",0.2640547189056219,0.248935021299574,0.23610944437777512,0.2496997281943237,78
331,"{'C': 0.001, 'kernel': 'poly', 'gamma': 0.0001, 'degree': 4}",0.22823543529129417,0.25517489650207,0.24312972518900755,0.2421800189941239,102
332,"{'C': 0.001, 'kernel': 'poly', 'gamma': 0.0001, 'degree': 5}",0.252654946901062,0.24587508249835002,0.24450978039121565,0.2476799365968759,83
333,"{'C': 0.001, 'kernel': 'poly', 'gamma': 0.0001, 'degree': 6}",0.252714945701086,0.23591528169436612,0.24162966518660747,0.24341996419401987,95
334,"{'C': 0.001, 'kernel': 'poly', 'gamma': 0.0001, 'degree': 7}",0.25037499250015,0.24455510889782203,0.23520940837633506,0.2433798365914357,96
335,"{'C': 0.001, 'kernel': 'poly', 'gamma': 0.0001, 'degree': 20}",0.24761504769904602,0.23339533209335814,0.2517700708028321,0.24426015019841207,92
336,"{'C': 0.001, 'kernel': 'poly', 'gamma': 0.001, 'degree': 2}",0.26939461210775784,0.27917441651166974,0.2665306612264491,0.2716998966152922,19
337,"{'C': 0.001, 'kernel': 'poly', 'gamma': 0.001, 'degree': 3}",0.2732345353092938,0.2772544549109018,0.2665306612264491,0.27233988381554824,14
338,"{'C': 0.001, 'kernel': 'poly', 'gamma': 0.001, 'degree': 4}",0.27179456410871783,0.28139437211255774,0.2688707548301932,0.2740198970171563,13
339,"{'C': 0.001, 'kernel': 'poly', 'gamma': 0.001, 'degree': 5}",0.2708945821083578,0.27755444891102177,0.26737069482779313,0.2719399086157242,16
340,"{'C': 0.001, 'kernel': 'poly', 'gamma': 0.001, 'degree': 6}",0.26573468530629385,0.2769544609107818,0.26473058922356896,0.2691399118135482,34
341,"{'C': 0.001, 'kernel': 'poly', 'gamma': 0.001, 'degree': 7}",0.26993460130797386,0.2750944981100378,0.265030601224049,0.27001990021402017,29
342,"{'C': 0.001, 'kernel': 'poly', 'gamma': 0.001, 'degree': 20}",0.2696346073078538,0.2743145137097258,0.2717508700348014,0.2718999970174603,17
343,"{'C': 0.001, 'kernel': 'poly', 'gamma': 0.01, 'degree': 2}",0.23855522889542208,0.25097498050038997,0.24462978519140766,0.2447199981957399,89
344,"{'C': 0.001, 'kernel': 'poly', 'gamma': 0.01, 'degree': 3}",0.2377152456950861,0.24017519649607008,0.2484099363974559,0.24210012619620402,104
345,"{'C': 0.001, 'kernel': 'poly', 'gamma': 0.01, 'degree': 4}",0.2367552648947021,0.24299514009719805,0.24462978519140766,0.24146006339443593,109
346,"{'C': 0.001, 'kernel': 'poly', 'gamma': 0.01, 'degree': 5}",0.23663526729465412,0.24239515209695806,0.24924996999879995,0.24276012979680406,98
347,"{'C': 0.001, 'kernel': 'poly', 'gamma': 0.01, 'degree': 6}",0.2361552768944621,0.24053518929621406,0.24576983079323172,0.24082009899463597,114
348,"{'C': 0.001, 'kernel': 'poly', 'gamma': 0.01, 'degree': 7}",0.2368152636947261,0.24179516409671806,0.24432977319092763,0.24098006699412391,112
349,"{'C': 0.001, 'kernel': 'poly', 'gamma': 0.01, 'degree': 20}",0.2372952540949181,0.24137517249655008,0.2487699507980319,0.24248012579650002,101
350,"{'C': 0.01, 'kernel': 'poly', 'gamma': 1e-08, 'degree': 2}",0.13889722205555888,0.10127797444051119,0.1372854914196568,0.12582022930524228,458
351,"{'C': 0.01, 'kernel': 'poly', 'gamma': 1e-08, 'degree': 3}",0.10271794564108717,0.10121797564048719,0.0984639385575423,0.10079995327970555,494
352,"{'C': 0.01, 'kernel': 'poly', 'gamma': 1e-08, 'degree': 4}",0.10967780644387112,0.10361792764144717,0.10140405616224649,0.10489993008252159,484
353,"{'C': 0.01, 'kernel': 'poly', 'gamma': 1e-08, 'degree': 5}",0.10241795164096718,0.0998980020399592,0.09978399135965439,0.10069998168019358,495
354,"{'C': 0.01, 'kernel': 'poly', 'gamma': 1e-08, 'degree': 6}",0.11609767804643907,0.09821803563928722,0.10740429617184688,0.10724000328585771,481
355,"{'C': 0.01, 'kernel': 'poly', 'gamma': 1e-08, 'degree': 7}",0.10217795644087119,0.10409791804163916,0.10224408976359055,0.10283998808203364,489
356,"{'C': 0.01, 'kernel': 'poly', 'gamma': 1e-08, 'degree': 20}",0.12935741285174296,0.09767804643907121,0.1456258250330013,0.1242204281079385,462
357,"{'C': 0.01, 'kernel': 'poly', 'gamma': 1e-07, 'degree': 2}",0.2006359872802544,0.126357472850543,0.15744629785191408,0.16147991932757047,405
358,"{'C': 0.01, 'kernel': 'poly', 'gamma': 1e-07, 'degree': 3}",0.19169616607667847,0.1604967900641987,0.20124804992199688,0.18448033535429134,331
359,"{'C': 0.01, 'kernel': 'poly', 'gamma': 1e-07, 'degree': 4}",0.1751964960700786,0.22739545209095818,0.11064442577703108,0.1710787913126893,377
360,"{'C': 0.01, 'kernel': 'poly', 'gamma': 1e-07, 'degree': 5}",0.19661606767864642,0.20645587088258235,0.16512660506420257,0.18939951454181045,318
361,"{'C': 0.01, 'kernel': 'poly', 'gamma': 1e-07, 'degree': 6}",0.16511669766604667,0.20915581688366233,0.20424816992679706,0.19284022815883536,308
362,"{'C': 0.01, 'kernel': 'poly', 'gamma': 1e-07, 'degree': 7}",0.20927581448371033,0.1992560148797024,0.19902796111844473,0.20251993016061917,278
363,"{'C': 0.01, 'kernel': 'poly', 'gamma': 1e-07, 'degree': 20}",0.17213655726885463,0.20711585768284635,0.22416896675867035,0.20114046057012377,282
364,"{'C': 0.01, 'kernel': 'poly', 'gamma': 1e-06, 'degree': 2}",0.21635567288654228,0.24023519529609408,0.20358814352574103,0.22005967056945916,199
365,"{'C': 0.01, 'kernel': 'poly', 'gamma': 1e-06, 'degree': 3}",0.2128757424851503,0.2246955060898782,0.234609384375375,0.22406021098346784,180
366,"{'C': 0.01, 'kernel': 'poly', 'gamma': 1e-06, 'degree': 4}",0.20819583608327832,0.22985540289194217,0.20028801152046083,0.2127797501652271,240
367,"{'C': 0.01, 'kernel': 'poly', 'gamma': 1e-06, 'degree': 5}",0.23291534169316613,0.22313553728925423,0.23040921636865475,0.2288200317836917,154
368,"{'C': 0.01, 'kernel': 'poly', 'gamma': 1e-06, 'degree': 6}",0.21779564408711827,0.24227515449691006,0.21684867394695787,0.22563982417699538,170
